CDR_DATE,CDR_HOUR,INSTANCE_ID,DIAMETER_RESULT_CODES,SERVICE_KEY,CALL_TYPE,IS_ROAMING,IS_CHARGING_OVERRULED,ISBFT,TOTAL,remark
07-12-2023,14:00,PK,,100,1,0,0,0,28,day7
07-12-2023,14:01,MM,2001,100,1,0,0,0,376,day7
07-12-2023,14:01,MM,2001,100,3,0,0,0,42,day7
07-12-2023,14:01,MM,2001,200,1,0,0,0,11,day7
07-12-2023,14:01,MM,2001,300,2,1,0,0,1,day7
07-12-2023,14:01,MM,4010,100,1,0,0,0,1,day7
07-12-2023,14:01,MM,4012,100,1,0,0,0,199,day7
07-12-2023,14:01,MM,4012,100,1,1,0,0,1,day7
07-12-2023,14:01,MM,4012,100,3,0,0,0,28,day7
07-12-2023,14:01,MM,4012,200,1,0,0,0,1,day7
07-12-2023,14:01,MM,4012,300,2,1,0,0,73,day7
07-12-2023,14:01,MM,5004,300,2,0,0,0,105,day7
07-12-2023,14:01,MM,5031,100,1,0,0,0,19,day7
07-12-2023,14:01,MM,5031,100,3,0,0,0,2,day7
07-12-2023,14:01,MM,,100,1,0,0,0,12,day7
07-12-2023,14:01,PK,2001,100,1,0,0,0,1199,day7
07-12-2023,14:01,PK,2001,100,3,0,0,0,97,day7
07-12-2023,14:01,PK,2001,200,1,0,0,0,32,day7
07-12-2023,14:01,PK,2001,300,2,1,0,0,3,day7
07-12-2023,14:01,PK,4010,100,1,0,0,0,8,day7
07-12-2023,14:01,PK,4010,150,1,0,0,0,1,day7
07-12-2023,14:01,PK,4012,100,1,0,0,0,511,day7
07-12-2023,14:01,PK,4012,100,3,0,0,0,66,day7
07-12-2023,14:01,PK,4012,200,1,0,0,0,1,day7
07-12-2023,14:01,PK,4012,300,2,1,0,0,121,day7
07-12-2023,14:01,PK,5004,300,2,0,0,0,165,day7
07-12-2023,14:01,PK,5030,100,1,0,0,0,2,day7
07-12-2023,14:01,PK,5030,150,1,0,0,0,3,day7
07-12-2023,14:01,PK,5031,100,1,0,0,0,49,day7
07-12-2023,14:01,PK,5031,100,3,0,0,0,2,day7
07-12-2023,14:01,PK,,100,1,0,0,0,34,day7
07-12-2023,14:02,MM,2001,100,1,0,0,0,426,day7
07-12-2023,14:02,MM,2001,100,3,0,0,0,49,day7
07-12-2023,14:02,MM,2001,200,1,0,0,0,13,day7
07-12-2023,14:02,MM,4010,100,1,0,0,0,2,day7
07-12-2023,14:02,MM,4012,100,1,0,0,0,172,day7
07-12-2023,14:02,MM,4012,100,3,0,0,0,33,day7
07-12-2023,14:02,MM,4012,300,2,1,0,0,53,day7
07-12-2023,14:02,MM,5004,300,2,0,0,0,129,day7
07-12-2023,14:02,MM,5031,100,1,0,0,0,14,day7
07-12-2023,14:02,MM,5031,100,3,0,0,0,1,day7
07-12-2023,14:02,MM,,100,1,0,0,0,14,day7
07-12-2023,14:02,PK,2001,100,1,0,0,0,1296,day7
07-12-2023,14:02,PK,2001,100,3,0,0,0,118,day7
07-12-2023,14:02,PK,2001,200,1,0,0,0,20,day7
07-12-2023,14:02,PK,2001,200,3,0,0,0,1,day7
07-12-2023,14:02,PK,2001,300,2,1,0,0,1,day7
07-12-2023,14:02,PK,4010,150,1,0,0,0,1,day7
07-12-2023,14:02,PK,4012,100,1,0,0,0,547,day7
07-12-2023,14:02,PK,4012,100,3,0,0,0,62,day7
07-12-2023,14:02,PK,4012,200,1,0,0,0,1,day7
07-12-2023,14:02,PK,4012,300,2,1,0,0,103,day7
07-12-2023,14:02,PK,5004,300,2,0,0,0,205,day7
07-12-2023,14:02,PK,5030,100,1,1,0,0,1,day7
07-12-2023,14:02,PK,5030,150,1,0,0,0,1,day7
07-12-2023,14:02,PK,5031,100,1,0,0,0,40,day7
07-12-2023,14:02,PK,5031,100,3,0,0,0,4,day7
07-12-2023,14:02,PK,,100,1,0,0,0,31,day7
07-12-2023,14:03,MM,2001,100,1,0,0,0,395,day7
07-12-2023,14:03,MM,2001,100,3,0,0,0,40,day7
07-12-2023,14:03,MM,2001,200,1,0,0,0,10,day7
07-12-2023,14:03,MM,2001,300,2,1,0,0,1,day7
07-12-2023,14:03,MM,4010,100,1,0,0,0,3,day7
07-12-2023,14:03,MM,4012,100,1,0,0,0,173,day7
07-12-2023,14:03,MM,4012,100,1,1,0,0,1,day7
07-12-2023,14:03,MM,4012,100,3,0,0,0,34,day7
07-12-2023,14:03,MM,4012,300,2,1,0,0,54,day7
07-12-2023,14:03,MM,5004,300,2,0,0,0,128,day7
07-12-2023,14:03,MM,5031,100,1,0,0,0,10,day7
07-12-2023,14:03,MM,5031,100,3,0,0,0,3,day7
07-12-2023,14:03,MM,,100,1,0,0,0,21,day7
07-12-2023,14:03,PK,2001,100,1,0,0,0,1271,day7
07-12-2023,14:03,PK,2001,100,3,0,0,0,99,day7
07-12-2023,14:03,PK,2001,200,1,0,0,0,27,day7
07-12-2023,14:03,PK,2001,300,2,1,0,0,1,day7
07-12-2023,14:03,PK,4010,100,1,0,0,0,11,day7
07-12-2023,14:03,PK,4010,100,3,0,0,0,2,day7
07-12-2023,14:03,PK,4012,100,1,0,0,0,527,day7
07-12-2023,14:03,PK,4012,100,3,0,0,0,46,day7
07-12-2023,14:03,PK,4012,300,2,1,0,0,74,day7
07-12-2023,14:03,PK,5004,300,2,0,0,0,239,day7
07-12-2023,14:03,PK,5030,150,1,0,0,0,2,day7
07-12-2023,14:03,PK,5031,100,1,0,0,0,38,day7
07-12-2023,14:03,PK,5031,100,3,0,0,0,3,day7
07-12-2023,14:03,PK,5031,300,2,1,0,0,1,day7
07-12-2023,14:03,PK,,100,1,0,0,0,46,day7
07-12-2023,14:03,PK,,100,1,1,0,0,1,day7
