CDRDATE,CP_NAME,CPID,ACCESSFLAG,BASICCAUSE,INTERNALCAUSE,REVENUE,TOTAL,REMARK
2023-11-05 05,18 Box Media,2915,72,987,2001,0,23,day1
2023-11-05 05,18 Box Media,2915,73,111,4012,0,44565,day1
2023-11-05 05,18 Box Media,2915,73,23,,154518,78,day1
2023-11-05 05,18 Box Media,2915,73,6,,134708,68,day1
2023-11-05 05,18 Box Media,2915,73,940,5031,0,4621,day1
2023-11-05 05,18 Box Media,2915,73,941,2001,879564,512,day1
2023-11-05 05,18 Box Media,2915,73,973,,1981,1,day1
2023-11-05 05,Access Mobile,42,66,938,2001,0,22,day1
2023-11-05 05,Access Mobile,42,67,941,2001,0,48,day1
2023-11-05 05,Triyakom,50,66,938,2001,0,94,day1
2023-11-05 05,Triyakom,50,67,111,4012,0,15,day1
2023-11-05 05,Triyakom,50,67,940,5030,0,3056,day1
2023-11-05 05,Triyakom,50,67,941,2001,0,61495,day1
2023-11-05 05,Triyakom,50,68,111,4012,0,9,day1
2023-11-05 05,Triyakom,50,68,949,2001,391000,44,day1
2023-11-05 05,Triyakom,50,72,123,2001,0,10,day1
2023-11-05 05,Triyakom,50,72,372,2001,0,33,day1
2023-11-05 05,Triyakom,50,72,9,,0,10,day1
2023-11-05 05,Triyakom,50,72,940,5031,0,1,day1
2023-11-05 05,Triyakom,50,72,987,2001,0,33,day1
2023-11-05 05,Triyakom,50,73,111,4012,0,179,day1
2023-11-05 05,Triyakom,50,73,941,2001,34337,38,day1
2023-11-05 05,Triyakom,50,73,973,,13515,15,day1
2023-11-05 05,Utopia,51,67,941,2001,0,1,day1
2023-11-05 05,Utopia,51,67,998,,0,248,day1
2023-11-05 05,Utopia,51,72,372,2001,0,4,day1
2023-11-05 05,Utopia,51,72,987,2001,0,4,day1
2023-11-05 05,Utopia,51,73,111,4012,0,186177,day1
2023-11-05 05,Utopia,51,73,23,,4234478,8555,day1
2023-11-05 05,Utopia,51,73,6,,384795,770,day1
2023-11-05 05,Utopia,51,73,940,4010,0,22,day1
2023-11-05 05,Utopia,51,73,940,5031,0,173,day1
2023-11-05 05,Utopia,51,73,941,2001,395067,474,day1
2023-11-05 05,Utopia,51,73,973,,285421,323,day1
2023-11-05 05,Utopia,51,73,991,,9900,11,day1
2023-11-05 05,Falcon,52,66,938,2001,0,60,day1
2023-11-05 05,Falcon,52,72,123,2001,0,8,day1
2023-11-05 05,Falcon,52,72,372,2001,0,279,day1
2023-11-05 05,Falcon,52,72,372,,0,1,day1
2023-11-05 05,Falcon,52,72,9,,0,206,day1
2023-11-05 05,Falcon,52,72,940,5031,0,2,day1
2023-11-05 05,Falcon,52,72,987,2001,0,280,day1
2023-11-05 05,Falcon,52,73,111,4012,0,121887,day1
2023-11-05 05,Falcon,52,73,23,,146668,37,day1
2023-11-05 05,Falcon,52,73,6,,4106704,1036,day1
2023-11-05 05,Falcon,52,73,940,4010,0,16,day1
2023-11-05 05,Falcon,52,73,940,5031,0,630,day1
2023-11-05 05,Falcon,52,73,941,2001,5845909,4169,day1
2023-11-05 05,Falcon,52,73,973,,35676,9,day1
2023-11-05 05,Fortumo,69,66,938,2001,0,3,day1
2023-11-05 05,Fortumo,69,67,940,5030,0,2,day1
2023-11-05 05,Fortumo,69,67,941,2001,0,21,day1
2023-11-05 05,Fortumo,69,68,111,4012,0,37,day1
2023-11-05 05,Fortumo,69,68,949,2001,25300,8,day1
2023-11-05 05,Opera,70,67,363,,0,1,day1
2023-11-05 05,Opera,70,67,715,,0,1,day1
2023-11-05 05,Opera,70,67,940,5030,0,1,day1
2023-11-05 05,Codapay,74,66,938,2001,0,5,day1
2023-11-05 05,Codapay,74,67,41,,0,2,day1
2023-11-05 05,Codapay,74,67,715,,0,3,day1
2023-11-05 05,Codapay,74,67,940,5030,0,5,day1
2023-11-05 05,Codapay,74,67,940,5031,0,2,day1
2023-11-05 05,Codapay,74,67,941,2001,0,281,day1
2023-11-05 05,Codapay,74,68,111,4012,0,12,day1
2023-11-05 05,Codapay,74,68,949,2001,644505,116,day1
2023-11-05 05,Line,76,68,111,4012,0,1,day1
2023-11-05 05,Line,76,68,949,2001,131525,20,day1
2023-11-05 05,Celltick_Project,77,66,938,2001,0,13,day1
2023-11-05 05,Celltick_Project,77,73,111,4012,0,67121,day1
2023-11-05 05,Celltick_Project,77,73,23,,945099,1099,day1
2023-11-05 05,Celltick_Project,77,73,6,,695059,834,day1
2023-11-05 05,Celltick_Project,77,73,940,4010,0,7,day1
2023-11-05 05,Celltick_Project,77,73,940,5031,0,435,day1
2023-11-05 05,Celltick_Project,77,73,941,2001,1722105,2099,day1
2023-11-05 05,Celltick_Project,77,73,973,,56293,82,day1
2023-11-05 05,NetM_GooglePlay,78,66,938,2001,0,161,day1
2023-11-05 05,NetM_GooglePlay,78,66,940,5031,0,3,day1
2023-11-05 05,NetM_GooglePlay,78,67,941,2001,0,182,day1
2023-11-05 05,NetM_GooglePlay,78,68,111,4012,0,11587,day1
2023-11-05 05,NetM_GooglePlay,78,68,948,4010,0,3,day1
2023-11-05 05,NetM_GooglePlay,78,68,948,5031,0,98,day1
2023-11-05 05,NetM_GooglePlay,78,68,949,2001,3122239,180,day1
2023-11-05 05,,,66,10,,0,4,day1
2023-11-05 05,,,66,102,,0,1,day1
2023-11-05 05,,,67,100,,0,3,day1
2023-11-05 06,MitraComm Ekasarana,100,66,938,2001,19050,39,day1
2023-11-05 06,MitraComm Ekasarana,100,66,940,4012,0,3,day1
2023-11-05 06,MitraComm Ekasarana,100,67,111,4012,0,2199,day1
2023-11-05 06,MitraComm Ekasarana,100,67,41,,2400,3,day1
2023-11-05 06,MitraComm Ekasarana,100,67,940,4010,0,64,day1
2023-11-05 06,MitraComm Ekasarana,100,67,940,5030,0,286,day1
2023-11-05 06,MitraComm Ekasarana,100,67,940,5031,0,18,day1
2023-11-05 06,MitraComm Ekasarana,100,67,941,2001,440800,551,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,66,938,2001,204450,409,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,66,940,4012,0,358,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,66,940,5031,0,2,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,67,111,4012,0,474,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,67,940,5030,0,1,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,67,940,5031,0,2,day1
2023-11-05 06,SPRINT_Strata Prima Internusa,107,67,941,2001,374000,488,day1
2023-11-05 06,Jatis Mobile,110,66,938,2001,0,10,day1
2023-11-05 06,Jatis Mobile,110,67,111,4012,0,2,day1
2023-11-05 06,Jatis Mobile,110,67,941,2001,0,10,day1
2023-11-05 06,SaktiMobile,114,73,111,4012,0,660,day1
2023-11-05 06,SaktiMobile,114,73,23,,22380744,11292,day1
2023-11-05 06,SaktiMobile,114,73,6,,1016766,513,day1
2023-11-05 06,SaktiMobile,114,73,940,5031,0,13,day1
2023-11-05 06,SaktiMobile,114,73,941,2001,57478,29,day1
2023-11-05 06,SaktiMobile,114,73,973,,3964,2,day1
2023-11-05 06,CP Nine Live,123,73,23,,41591,73,day1
2023-11-05 06,CP Nine Live,123,73,941,2001,0,19,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,66,938,2001,6750,15,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,66,940,4012,0,20,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,67,111,4012,0,39,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,67,940,4010,0,1,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,67,940,5030,0,5,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,67,940,5031,0,4,day1
2023-11-05 06,Infinetworks CIMB Niaga,137,67,941,2001,76800,103,day1
2023-11-05 06,GENFLIX,154,66,938,2001,0,26,day1
2023-11-05 06,GENFLIX,154,73,111,4012,0,1144,day1
2023-11-05 06,GENFLIX,154,73,941,2001,5924198,3019,day1
2023-11-05 06,GENFLIX,154,73,973,,1327940,670,day1
2023-11-05 06,Emobile,156,66,601,,0,4,day1
2023-11-05 06,Emobile,156,66,938,2001,11050,24,day1
2023-11-05 06,Emobile,156,66,940,4012,0,7,day1
2023-11-05 06,Emobile,156,67,111,4012,0,76,day1
2023-11-05 06,Emobile,156,67,940,5030,0,5,day1
2023-11-05 06,Emobile,156,67,940,5031,0,1,day1
2023-11-05 06,Emobile,156,67,941,2001,102000,159,day1
2023-11-05 06,Integrasi Tunas Muda,163,73,111,4012,0,12223,day1
2023-11-05 06,Integrasi Tunas Muda,163,73,6,,52523,53,day1
2023-11-05 06,Integrasi Tunas Muda,163,73,940,5031,0,24,day1
2023-11-05 06,Integrasi Tunas Muda,163,73,941,2001,166488,170,day1
2023-11-05 06,Era Digital Media,164,66,938,2001,0,36,day1
2023-11-05 06,Era Digital Media,164,72,123,2001,0,6,day1
2023-11-05 06,Era Digital Media,164,72,372,2001,0,2,day1
2023-11-05 06,Era Digital Media,164,72,372,,0,1,day1
2023-11-05 06,Era Digital Media,164,72,9,,0,1,day1
2023-11-05 06,Era Digital Media,164,72,987,2001,0,3,day1
2023-11-05 06,Era Digital Media,164,73,111,4012,0,84907,day1
2023-11-05 06,Era Digital Media,164,73,23,,18192778,18358,day1
2023-11-05 06,Era Digital Media,164,73,6,,1186227,1197,day1
2023-11-05 06,Era Digital Media,164,73,940,4010,0,16,day1
2023-11-05 06,Era Digital Media,164,73,940,5031,0,308,day1
2023-11-05 06,Era Digital Media,164,73,941,2001,1155506,65498,day1
2023-11-05 06,Era Digital Media,164,73,973,,1457761,1471,day1
2023-11-05 06,Yatta Eracipta Solusi,166,66,938,2001,0,6,day1
2023-11-05 06,Yatta Eracipta Solusi,166,72,9,,0,1,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,111,4012,0,16843,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,23,,126848,64,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,6,,245768,124,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,940,4010,0,1,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,940,5031,0,82,day1
2023-11-05 06,Yatta Eracipta Solusi,166,73,941,2001,392436,217,day1
2023-11-05 06,Forest Indo Niaga,171,66,938,2001,0,1,day1
2023-11-05 06,Forest Indo Niaga,171,66,940,5031,0,1,day1
2023-11-05 06,Forest Indo Niaga,171,73,111,4012,0,6886,day1
2023-11-05 06,Forest Indo Niaga,171,73,23,,198200,100,day1
2023-11-05 06,Forest Indo Niaga,171,73,940,5031,0,15,day1
2023-11-05 06,Forest Indo Niaga,171,73,941,2001,61442,32,day1
2023-11-05 06,Forest Indo Niaga,171,73,973,,172434,87,day1
2023-11-05 06,Saharjo enam sembilan,178,73,111,4012,0,887,day1
2023-11-05 06,Saharjo enam sembilan,178,73,23,,5954919,6009,day1
2023-11-05 06,Saharjo enam sembilan,178,73,6,,903792,912,day1
2023-11-05 06,Saharjo enam sembilan,178,73,940,4010,0,66,day1
2023-11-05 06,Saharjo enam sembilan,178,73,940,5031,0,16,day1
2023-11-05 06,Saharjo enam sembilan,178,73,941,2001,110001,112,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,111,4012,0,18800,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,23,,593609,521,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,6,,41622,38,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,940,4010,0,1,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,940,5031,0,9,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,941,2001,999919,970,day1
2023-11-05 06,Sinergi Bestama Indonesia,187,73,973,,32703,33,day1
2023-11-05 06,PT. Panen Kita Mandiri,188,66,938,2001,0,1,day1
2023-11-05 06,PT. Panen Kita Mandiri,188,73,941,2001,0,1,day1
2023-11-05 06,Digital HUB Accenture,191,66,938,2001,0,19,day1
2023-11-05 06,Digital HUB Accenture,191,67,941,2001,0,26,day1
2023-11-05 06,PT Festival Digital Nusantara,193,66,938,2001,0,19,day1
2023-11-05 06,PT Festival Digital Nusantara,193,67,111,4012,0,1,day1
2023-11-05 06,PT Festival Digital Nusantara,193,67,941,2001,991,1,day1
2023-11-05 06,PT Festival Digital Nusantara,193,73,111,4012,0,649,day1
2023-11-05 06,PT Festival Digital Nusantara,193,73,23,,4955,1,day1
2023-11-05 06,PT Festival Digital Nusantara,193,73,941,2001,2302261,1665,day1
2023-11-05 06,PT Festival Digital Nusantara,193,73,973,,1486768,1090,day1
2023-11-05 06,VIU,198,67,941,2001,0,250,day1
2023-11-05 06,PT. Distribution Oriented Technologies,200,66,938,2001,0,4,day1
2023-11-05 06,PT. Distribution Oriented Technologies,200,73,941,2001,0,5811,day1
2023-11-05 06,Galatic Multimedia_oomph,201,66,938,2001,0,4,day1
2023-11-05 06,Galatic Multimedia_oomph,201,72,123,2001,0,2,day1
2023-11-05 06,Galatic Multimedia_oomph,201,73,111,4012,0,1,day1
2023-11-05 06,Galatic Multimedia_oomph,201,73,941,2001,0,15211,day1
2023-11-05 06,LinkIT_360,206,66,938,2001,0,7,day1
2023-11-05 06,LinkIT_360,206,72,372,2001,0,1,day1
2023-11-05 06,LinkIT_360,206,72,9,,0,1,day1
2023-11-05 06,LinkIT_360,206,72,987,2001,0,1,day1
2023-11-05 06,LinkIT_360,206,73,111,4012,0,40812,day1
2023-11-05 06,LinkIT_360,206,73,23,,558924,282,day1
2023-11-05 06,LinkIT_360,206,73,6,,150632,76,day1
2023-11-05 06,LinkIT_360,206,73,940,5031,0,295,day1
2023-11-05 06,LinkIT_360,206,73,941,2001,225948,131,day1
2023-11-05 06,LinkIT_360,206,73,973,,9910,5,day1
2023-11-05 06,PT Metrane,210,66,601,,0,4,day1
2023-11-05 06,PT Metrane,210,66,938,2001,0,5,day1
2023-11-05 06,PT Metrane,210,67,941,2001,0,91,day1
2023-11-05 06,PT Metrane,210,68,949,2001,63514,6,day1
2023-11-05 06,Akses Cipta Solusi,235,66,938,2001,1350,3,day1
2023-11-05 06,Akses Cipta Solusi,235,67,111,4012,0,1,day1
2023-11-05 06,Akses Cipta Solusi,235,67,941,2001,1200,2,day1
2023-11-05 06,Redision,237,66,938,2001,0,9,day1
2023-11-05 06,Redision,237,67,941,2001,54505,14,day1
2023-11-05 06,GMS AG (bulk),239,66,938,2001,0,4494,day1
2023-11-05 06,GMS AG (bulk),239,66,940,4010,0,1,day1
2023-11-05 06,GMS AG (bulk),239,66,940,5030,0,66,day1
2023-11-05 06,GMS AG (bulk),239,66,940,5031,0,211,day1
2023-11-05 06,Monty Mobile (bulk),240,66,938,2001,0,163,day1
2023-11-05 06,BPJS,242,67,111,4012,0,107,day1
2023-11-05 06,BPJS,242,67,940,4010,0,4,day1
2023-11-05 06,BPJS,242,67,940,5030,0,8,day1
2023-11-05 06,BPJS,242,67,940,5031,0,1,day1
2023-11-05 06,BPJS,242,67,941,2001,51356,148,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,66,601,,0,78,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,72,123,2001,0,136,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,72,372,,0,11,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,72,601,,0,1,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,72,968,,0,1,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,72,987,2001,0,10,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,111,4012,0,190,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,23,,165640845,139593,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,6,,144121,204,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,940,4010,0,19,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,940,5031,0,3,day1
2023-11-05 06,PT. Gloria Viva Nusantara,250,73,941,2001,3963,20,day1
2023-11-05 06,PCCW Vuclip VIU,251,67,111,4012,0,4,day1
2023-11-05 06,PCCW Vuclip VIU,251,67,941,2001,901,1,day1
2023-11-05 06,SahabatMudaKreatif,252,66,938,2001,0,2,day1
2023-11-05 06,SahabatMudaKreatif,252,73,111,4012,0,58153,day1
2023-11-05 06,SahabatMudaKreatif,252,73,23,,338922,171,day1
2023-11-05 06,SahabatMudaKreatif,252,73,6,,729376,368,day1
2023-11-05 06,SahabatMudaKreatif,252,73,940,4010,0,6,day1
2023-11-05 06,SahabatMudaKreatif,252,73,940,5031,0,173,day1
2023-11-05 06,SahabatMudaKreatif,252,73,941,2001,41622,24,day1
2023-11-05 06,SahabatMudaKreatif,252,73,973,,95136,48,day1
2023-11-05 06,8Elements,254,66,938,2001,0,4,day1
2023-11-05 06,8Elements,254,67,941,2001,3964,4,day1
2023-11-05 06,8Elements,254,73,941,2001,0,6,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,66,938,2001,0,8,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,111,4012,0,12619,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,23,,16942136,8548,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,6,,323066,191,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,940,4010,0,4,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,940,5031,0,31,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,941,2001,57478,5241,day1
2023-11-05 06,PT. Aman Devloop Indonesia,257,73,973,,23784,23,day1
2023-11-05 06,Hypermind,258,66,938,2001,0,4,day1
2023-11-05 06,Hypermind,258,73,111,4012,0,62133,day1
2023-11-05 06,Hypermind,258,73,23,,6172881,4807,day1
2023-11-05 06,Hypermind,258,73,6,,190765,105,day1
2023-11-05 06,Hypermind,258,73,940,5031,0,23,day1
2023-11-05 06,Hypermind,258,73,941,2001,1122192,12133,day1
2023-11-05 06,Hypermind,258,73,973,,38646,28,day1
2023-11-05 06,Telesat_System_Integrator,261,73,111,4012,0,411,day1
2023-11-05 06,Telesat_System_Integrator,261,73,23,,433067,437,day1
2023-11-05 06,Telesat_System_Integrator,261,73,6,,991,1,day1
2023-11-05 06,Telesat_System_Integrator,261,73,940,5031,0,1,day1
2023-11-05 06,Telesat_System_Integrator,261,73,941,2001,991,1,day1
2023-11-05 06,Telesat_System_Integrator,261,73,973,,14865,15,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,66,938,2001,0,1,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,73,111,4012,0,68,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,73,23,,108510,107,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,73,6,,8919,9,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,73,941,2001,150120,1359,day1
2023-11-05 06,PT Milenial Nusantara Citra,262,73,973,,72343,69,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,111,4012,0,63158,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,23,,110001,111,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,6,,124866,126,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,940,5031,0,30,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,941,2001,1299201,1319,day1
2023-11-05 06,Artha_Ghani_Sempurna,263,73,973,,295318,298,day1
2023-11-05 06,KEE_Digital,2895,73,6,,900,1,day1
2023-11-05 06,KEE_Digital,2895,73,941,2001,1800,8,day1
2023-11-05 06,18 Box Media,2915,72,372,2001,0,34,day1
2023-11-05 06,18 Box Media,2915,72,9,,0,10,day1
2023-11-05 06,18 Box Media,2915,72,987,2001,0,34,day1
2023-11-05 06,18 Box Media,2915,73,111,4012,0,39339,day1
2023-11-05 06,18 Box Media,2915,73,23,,166404,84,day1
2023-11-05 06,18 Box Media,2915,73,6,,182252,92,day1
2023-11-05 06,18 Box Media,2915,73,940,4010,0,1,day1
2023-11-05 06,18 Box Media,2915,73,940,5031,0,3894,day1
2023-11-05 06,18 Box Media,2915,73,941,2001,784476,509,day1
2023-11-05 06,18 Box Media,2915,73,973,,3962,2,day1
2023-11-05 06,Access Mobile,42,66,938,2001,0,30,day1
2023-11-05 06,Access Mobile,42,67,940,5030,0,1,day1
2023-11-05 06,Access Mobile,42,67,941,2001,0,62,day1
2023-11-05 06,Triyakom,50,66,938,2001,0,90,day1
2023-11-05 06,Triyakom,50,67,111,4012,0,10,day1
2023-11-05 06,Triyakom,50,67,940,5030,0,1052,day1
2023-11-05 06,Triyakom,50,67,941,2001,901,21257,day1
2023-11-05 06,Triyakom,50,68,111,4012,0,10,day1
2023-11-05 06,Triyakom,50,68,949,2001,345000,39,day1
2023-11-05 06,Triyakom,50,72,123,2001,0,6,day1
2023-11-05 06,Triyakom,50,72,372,2001,0,38,day1
2023-11-05 06,Triyakom,50,72,9,,0,21,day1
2023-11-05 06,Triyakom,50,72,987,2001,0,38,day1
2023-11-05 06,Triyakom,50,73,111,4012,0,39696,day1
2023-11-05 06,Triyakom,50,73,23,,1802,2,day1
2023-11-05 06,Triyakom,50,73,6,,411162,464,day1
2023-11-05 06,Triyakom,50,73,940,4010,0,5,day1
2023-11-05 06,Triyakom,50,73,940,5031,0,165,day1
2023-11-05 06,Triyakom,50,73,941,2001,1445780,1606,day1
2023-11-05 06,Triyakom,50,73,973,,483520,538,day1
2023-11-05 06,Triyakom,50,73,991,,901,1,day1
2023-11-05 06,Utopia,51,67,941,2001,0,1,day1
2023-11-05 06,Utopia,51,67,998,,0,520,day1
2023-11-05 06,Utopia,51,72,123,2001,0,2,day1
2023-11-05 06,Utopia,51,72,372,2001,0,2,day1
2023-11-05 06,Utopia,51,72,9,,0,2,day1
2023-11-05 06,Utopia,51,72,987,2001,0,2,day1
2023-11-05 06,Utopia,51,73,111,4012,0,186927,day1
2023-11-05 06,Utopia,51,73,23,,4063705,8210,day1
2023-11-05 06,Utopia,51,73,6,,401940,812,day1
2023-11-05 06,Utopia,51,73,940,4010,0,24,day1
2023-11-05 06,Utopia,51,73,940,5031,0,132,day1
2023-11-05 06,Utopia,51,73,941,2001,282334,383,day1
2023-11-05 06,Utopia,51,73,973,,159704,233,day1
2023-11-05 06,Utopia,51,73,991,,1800,2,day1
2023-11-05 06,Falcon,52,66,938,2001,0,123,day1
2023-11-05 06,Falcon,52,67,111,4012,0,2,day1
2023-11-05 06,Falcon,52,67,941,2001,3964,4,day1
2023-11-05 06,Falcon,52,72,123,2001,0,4,day1
2023-11-05 06,Falcon,52,72,372,2001,0,345,day1
2023-11-05 06,Falcon,52,72,9,,0,275,day1
2023-11-05 06,Falcon,52,72,940,5031,0,9,day1
2023-11-05 06,Falcon,52,72,987,2001,0,345,day1
2023-11-05 06,Falcon,52,73,111,4012,0,121520,day1
2023-11-05 06,Falcon,52,73,23,,59460,15,day1
2023-11-05 06,Falcon,52,73,6,,5153200,1300,day1
2023-11-05 06,Falcon,52,73,940,4010,0,10,day1
2023-11-05 06,Falcon,52,73,940,5031,0,691,day1
2023-11-05 06,Falcon,52,73,941,2001,5884558,4346,day1
2023-11-05 06,Falcon,52,73,973,,3964,1,day1
2023-11-05 06,Fortumo,69,66,938,2001,0,4,day1
2023-11-05 06,Fortumo,69,67,715,,0,4,day1
2023-11-05 06,Fortumo,69,67,940,5030,0,1,day1
2023-11-05 06,Fortumo,69,67,941,2001,0,52,day1
2023-11-05 06,Fortumo,69,68,111,4012,0,54,day1
2023-11-05 06,Fortumo,69,68,949,2001,367686,19,day1
2023-11-05 06,Opera,70,66,938,2001,0,1,day1
2023-11-05 06,Opera,70,67,363,,0,1,day1
2023-11-05 06,Opera,70,67,715,,0,1,day1
2023-11-05 06,Opera,70,67,998,,0,83,day1
2023-11-05 06,Opera,70,73,111,4012,0,873,day1
2023-11-05 06,Opera,70,73,23,,112964,103,day1
2023-11-05 06,Opera,70,73,941,2001,4324,4,day1
2023-11-05 06,Opera,70,73,973,,15134,14,day1
2023-11-05 06,Codapay,74,66,938,2001,0,4,day1
2023-11-05 06,Codapay,74,67,41,,0,2,day1
2023-11-05 06,Codapay,74,67,715,,0,10,day1
2023-11-05 06,Codapay,74,67,940,5030,0,6,day1
2023-11-05 06,Codapay,74,67,941,2001,0,425,day1
2023-11-05 06,Codapay,74,68,111,4012,0,14,day1
2023-11-05 06,Codapay,74,68,949,2001,1094595,182,day1
2023-11-05 06,ZingMKUows,75,66,813,,0,1,day1
2023-11-05 06,Line,76,68,949,2001,164587,26,day1
2023-11-05 06,Celltick_Project,77,66,938,2001,0,11,day1
2023-11-05 06,Celltick_Project,77,67,41,,1802,2,day1
2023-11-05 06,Celltick_Project,77,72,372,2001,0,1,day1
2023-11-05 06,Celltick_Project,77,72,9,,0,1,day1
2023-11-05 06,Celltick_Project,77,72,940,5031,0,1,day1
2023-11-05 06,Celltick_Project,77,72,987,2001,0,1,day1
2023-11-05 06,Celltick_Project,77,73,111,4012,0,67114,day1
2023-11-05 06,Celltick_Project,77,73,23,,891915,1065,day1
2023-11-05 06,Celltick_Project,77,73,6,,666669,811,day1
2023-11-05 06,Celltick_Project,77,73,940,4010,0,11,day1
2023-11-05 06,Celltick_Project,77,73,940,5031,0,413,day1
2023-11-05 06,Celltick_Project,77,73,941,2001,1509875,1910,day1
2023-11-05 06,Celltick_Project,77,73,973,,98175,143,day1
2023-11-05 06,NetM_GooglePlay,78,66,938,2001,0,255,day1
2023-11-05 06,NetM_GooglePlay,78,66,940,5031,0,3,day1
2023-11-05 06,NetM_GooglePlay,78,67,941,2001,0,223,day1
2023-11-05 06,NetM_GooglePlay,78,68,111,4012,0,13490,day1
2023-11-05 06,NetM_GooglePlay,78,68,948,4010,0,4,day1
2023-11-05 06,NetM_GooglePlay,78,68,948,5030,0,1,day1
2023-11-05 06,NetM_GooglePlay,78,68,948,5031,0,82,day1
2023-11-05 06,NetM_GooglePlay,78,68,949,2001,3151861,222,day1
2023-11-05 06,,,66,10,,0,2,day1
2023-11-05 06,,,66,102,,0,2,day1
2023-11-05 06,,,67,100,,0,5,day1
2023-11-05 07,MitraComm Ekasarana,100,66,938,2001,11450,23,day1
2023-11-05 07,MitraComm Ekasarana,100,66,940,4012,0,3,day1
2023-11-05 07,MitraComm Ekasarana,100,67,111,4012,0,3141,day1
2023-11-05 07,MitraComm Ekasarana,100,67,41,,1600,2,day1
2023-11-05 07,MitraComm Ekasarana,100,67,940,4010,0,101,day1
2023-11-05 07,MitraComm Ekasarana,100,67,940,5030,0,420,day1
2023-11-05 07,MitraComm Ekasarana,100,67,940,5031,0,33,day1
2023-11-05 07,MitraComm Ekasarana,100,67,941,2001,666400,833,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,66,938,2001,284150,569,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,66,940,4012,0,517,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,66,940,5031,0,12,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,67,111,4012,0,590,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,67,940,4010,0,3,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,67,940,5030,0,7,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,67,940,5031,0,4,day1
2023-11-05 07,SPRINT_Strata Prima Internusa,107,67,941,2001,597600,790,day1
2023-11-05 07,Jatis Mobile,110,66,938,2001,0,12,day1
2023-11-05 07,Jatis Mobile,110,67,111,4012,0,1,day1
